url_length,path_length,ip_present,number_of_digits,number_of_parameters,number_of_fragments,is_url_encoded,number_encoded_char,host_length,number_of_periods,has_client,has_admin,has_server,has_login,number_of_dashes,have_at_sign,is_tiny_url,number_of_spaces,number_of_zeros,number_of_uppercase,number_of_lowercase,number_of_double_slashes,target
22,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,17,1,0
32,8,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,24,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
22,1,0,2,0,0,0,0,14,2,0,0,0,0,0,0,0,0,1,0,14,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
51,22,0,1,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,42,1,0
34,10,0,3,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,24,1,0
44,27,0,10,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,25,1,0
30,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,0
32,1,0,0,0,0,0,0,24,2,0,0,0,0,1,0,0,0,0,0,25,1,0
23,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,1,0,0,0,19,1,0
65,39,0,4,0,0,0,0,19,3,0,0,0,0,1,0,0,0,1,0,49,1,0
30,10,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,23,1,0
50,10,0,0,1,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,41,1,0
23,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,17,1,0
34,5,0,0,0,0,0,0,22,4,0,0,0,0,0,0,0,0,0,0,25,1,0
28,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
27,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
49,24,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,41,1,0
31,6,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,23,1,0
26,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
32,0,0,0,0,0,0,0,25,2,0,0,0,0,1,0,0,0,0,0,26,1,0
45,27,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,35,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
35,11,0,1,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,26,1,0
54,31,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,45,1,0
70,50,0,4,0,0,0,0,13,3,0,0,0,0,0,0,0,0,2,0,55,1,0
22,1,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,16,1,0
22,1,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,15,1,0
31,1,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
24,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
42,17,0,2,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,32,1,0
31,8,0,0,0,0,0,0,16,2,0,0,0,0,0,0,1,0,0,0,25,1,0
49,14,0,0,0,0,0,0,28,3,0,0,0,0,0,0,0,0,0,0,42,1,0
35,1,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,29,1,0
22,1,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,16,1,0
29,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,0
31,8,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,24,1,0
33,1,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,27,1,0
25,7,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,17,1,0
46,19,0,2,0,0,0,0,20,3,0,0,0,0,0,0,0,0,1,0,36,1,0
25,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
37,17,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,29,1,0
31,6,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,24,1,0
26,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
34,14,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,26,1,0
37,10,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,30,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,1,0,0,0,0,0,22,1,0
19,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,14,1,0
30,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
31,1,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
27,1,0,3,0,0,0,0,19,2,0,0,0,0,0,0,0,0,1,0,18,1,0
26,0,0,0,0,0,0,0,19,2,0,0,0,0,1,0,0,0,0,0,20,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
42,17,0,1,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,33,1,0
51,29,0,6,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,36,1,0
31,10,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,22,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
32,1,0,0,0,0,0,0,24,2,0,0,0,0,1,0,0,0,0,0,25,1,0
46,14,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,39,1,0
30,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,1,0,0,0,25,1,0
86,17,0,4,3,0,0,0,17,3,0,0,0,0,0,0,0,0,1,0,65,1,0
20,1,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,14,1,0
57,31,0,1,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,47,1,0
50,25,0,2,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,37,1,0
50,29,0,8,0,0,0,0,14,4,0,0,0,0,0,0,0,0,2,0,30,1,0
21,1,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,14,1,0
26,0,0,1,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,19,1,0
52,26,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,43,1,0
25,7,0,1,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,17,1,0
44,22,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,36,1,0
23,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,17,1,0
30,1,0,0,0,0,0,0,22,1,0,0,0,0,1,0,0,0,0,0,24,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
34,1,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,28,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
26,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
27,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
41,17,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,34,1,0
30,0,0,0,0,0,0,0,23,3,0,0,0,0,0,0,1,0,0,0,24,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
31,1,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
32,17,0,7,0,0,0,0,8,1,0,0,0,0,0,0,0,0,1,0,18,1,0
62,18,0,12,1,0,0,0,18,3,0,0,0,0,0,0,1,0,2,0,40,1,0
32,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,27,1,0
48,21,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,41,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,1,0,0,0,0,0,18,1,0
73,42,0,5,0,0,0,0,24,3,0,0,0,0,0,0,0,0,1,0,57,1,0
44,4,0,0,2,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,33,1,0
48,29,0,1,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,38,1,0
35,1,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,29,1,0
34,0,0,0,0,0,0,0,27,2,0,0,0,0,1,0,0,0,0,0,28,1,0
24,0,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
30,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,0
36,1,0,1,0,0,0,0,28,4,0,0,0,0,0,0,0,0,0,0,27,1,0
23,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
117,46,0,9,2,0,1,3,18,3,0,0,0,0,0,0,0,1,3,0,88,1,0
43,21,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,34,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
26,5,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,18,1,0
26,0,0,1,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,20,1,0
26,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
24,1,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,17,1,0
34,0,0,0,0,0,0,0,27,2,0,0,0,0,0,0,1,0,0,0,29,1,0
50,29,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,0,38,1,0
63,39,0,5,0,0,0,0,17,3,0,0,0,0,0,0,0,0,1,0,48,1,0
29,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,0
23,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,17,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
37,9,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,27,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
32,1,0,2,0,0,0,0,24,4,0,0,0,0,0,0,1,0,0,0,22,1,0
21,0,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,17,1,0
28,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,1,0,0,0,23,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,1,0,0,0,23,1,0
35,9,0,4,0,0,0,0,19,3,0,0,0,0,0,0,0,0,2,0,23,1,0
55,32,0,6,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,38,1,0
34,1,0,0,0,0,0,0,26,2,0,0,0,0,0,0,0,0,0,0,28,1,0
36,6,0,1,1,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,26,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,1,0,0,0,18,1,0
25,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,21,1,0
31,1,0,0,0,0,0,0,23,2,0,0,0,0,1,0,0,0,0,0,24,1,0
25,1,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,18,1,0
29,0,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,0
34,10,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,27,1,0
25,0,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
26,6,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,19,1,0
30,0,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
42,18,0,5,0,0,0,0,17,3,0,0,0,0,0,0,0,0,1,0,29,1,0
32,11,0,0,0,0,0,0,14,3,0,0,0,0,0,0,0,0,0,0,23,1,0
28,0,0,0,0,0,0,0,21,2,0,0,0,0,1,0,0,0,0,0,22,1,0
50,25,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,40,1,0
25,7,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,18,1,0
55,28,0,6,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,39,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
30,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,1,0,0,0,24,1,0
70,48,0,0,0,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,56,1,0
22,1,0,0,0,0,0,0,14,2,0,0,0,0,1,0,0,0,0,0,15,1,0
37,1,0,1,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,30,1,0
24,0,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,18,1,0
23,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
76,24,0,0,0,0,0,0,45,2,0,0,0,0,7,0,0,0,0,0,59,1,0
96,74,0,17,0,0,1,9,15,3,0,0,0,0,0,0,0,4,4,0,59,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
25,0,0,0,0,0,0,0,18,2,0,0,0,0,1,0,0,0,0,0,19,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
20,1,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,14,1,0
40,14,0,1,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,32,1,0
28,1,0,0,0,0,0,0,20,3,0,0,0,0,1,0,0,0,0,0,20,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
35,17,0,7,0,0,0,0,11,2,0,0,0,0,0,0,0,0,2,0,20,1,0
35,0,0,0,0,0,0,0,28,2,0,0,0,0,0,0,0,0,0,0,30,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
62,37,0,13,0,0,0,0,18,4,0,0,0,0,0,0,0,0,4,0,39,1,0
29,0,0,0,0,0,0,0,22,2,0,0,0,0,1,0,0,0,0,0,23,1,0
42,18,0,5,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,29,1,0
28,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
31,1,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
59,32,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,50,1,0
21,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,16,1,0
23,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,1,0,0,0,17,1,0
38,13,0,6,0,0,0,0,18,4,0,0,0,0,0,0,0,0,2,0,22,1,0
26,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
29,1,0,0,0,0,0,0,21,4,0,0,0,0,0,0,0,0,0,0,21,1,0
31,1,0,0,0,0,0,0,23,2,0,0,0,0,0,0,0,0,0,0,25,1,0
65,39,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,56,1,0
24,0,0,0,0,0,0,0,17,1,0,0,0,0,0,0,0,0,0,0,20,1,0
39,13,0,0,0,0,0,0,19,3,0,0,0,0,1,0,0,0,0,0,30,1,0
32,1,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,26,1,0
46,10,0,3,0,0,0,0,29,2,0,0,0,0,0,0,0,0,0,0,36,1,0
27,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,0,0,0,0,23,1,0
55,31,0,2,0,0,0,0,17,3,0,0,0,0,0,0,0,0,1,0,43,1,0
21,1,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,15,1,0
33,9,0,0,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,24,1,0
43,24,0,0,0,0,0,0,12,3,0,0,0,0,0,0,0,0,0,0,35,1,0
32,0,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,27,1,0
56,22,0,1,0,0,0,0,27,4,0,0,0,0,0,0,1,0,0,0,44,1,0
19,1,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,13,1,0
47,13,0,0,1,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,38,1,0
26,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
23,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
34,1,0,0,0,0,0,0,26,3,0,0,0,0,0,0,0,0,0,0,27,1,0
22,1,0,0,0,0,0,0,14,1,0,0,0,0,0,0,0,0,0,0,17,1,0
49,23,0,2,0,0,0,0,19,2,0,0,0,0,0,0,0,0,1,0,38,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,19,1,0
34,8,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,26,1,0
116,90,0,7,0,0,0,0,19,4,0,0,0,0,0,0,0,0,0,0,90,1,0
58,33,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,47,1,0
26,1,0,2,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,18,1,0
47,23,0,1,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,36,1,0
51,29,0,6,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,36,1,0
25,0,0,0,0,0,0,0,18,1,0,0,0,0,0,0,0,0,0,0,21,1,0
23,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,1,0,0,0,18,1,0
43,20,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,35,1,0
64,36,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,54,1,0
28,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
39,14,0,0,0,0,0,0,18,4,0,0,0,0,0,0,0,0,0,0,30,1,0
31,13,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,24,1,0
28,1,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,21,1,0
21,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,16,1,0
21,1,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,15,1,0
18,0,0,1,0,0,0,0,11,2,0,0,0,0,0,0,1,0,0,0,12,1,0
41,14,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,34,1,0
36,10,0,1,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,27,1,0
25,1,0,0,0,0,0,0,17,2,0,0,0,0,0,0,1,0,0,0,19,1,0
19,1,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,13,1,0
30,1,0,0,0,0,0,0,22,3,0,0,0,0,0,0,0,0,0,0,23,1,0
33,8,0,4,0,0,0,0,18,3,0,0,0,0,0,0,0,0,2,0,21,1,0
25,7,0,2,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,16,1,0
39,8,0,4,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,28,1,0
24,1,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,17,1,0
39,11,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,32,1,0
28,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,22,1,0
42,24,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,33,1,0
35,1,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,0,29,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
35,11,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,28,1,0
26,0,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
58,22,0,6,0,0,0,0,29,3,0,0,0,0,0,0,0,0,4,0,44,1,0
44,26,0,0,0,0,0,0,11,3,0,0,0,0,0,0,0,0,0,0,35,1,0
25,0,0,0,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,19,1,0
45,22,0,2,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,35,1,0
20,0,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,15,1,0
37,0,0,0,0,0,0,0,30,2,0,0,0,0,0,0,0,0,0,0,32,1,0
30,10,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,23,1,0
23,1,0,0,0,0,0,0,15,2,0,0,0,0,0,0,0,0,0,0,17,1,0
45,25,0,0,0,0,0,0,13,3,0,0,0,0,0,0,0,0,0,0,37,1,0
27,0,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,21,1,0
28,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
26,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
26,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
28,0,0,0,0,0,0,0,21,1,0,0,0,0,1,0,0,0,0,0,23,1,0
28,0,0,0,0,0,0,0,21,3,0,0,0,0,0,0,0,0,0,0,22,1,0
45,10,0,0,0,0,0,0,28,2,0,0,0,0,2,0,0,0,0,0,36,1,0
57,33,0,4,0,0,0,0,17,3,0,0,0,0,0,0,0,0,0,0,43,1,0
28,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
48,23,0,3,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,36,1,0
43,17,0,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,35,1,0
27,0,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
44,12,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,0,0,37,1,0
21,0,0,0,0,0,0,0,14,2,0,0,0,0,0,0,1,0,0,0,16,1,0
73,39,0,0,1,0,0,0,15,3,0,0,0,0,0,0,0,0,0,0,60,1,0
30,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,0
29,1,0,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,23,1,0
58,13,0,5,2,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,41,1,0
24,1,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
38,0,0,0,0,0,0,0,31,3,0,0,0,0,0,0,0,0,0,0,32,1,0
33,10,0,3,0,0,0,0,16,2,0,0,0,0,0,0,0,0,1,0,22,1,0
31,1,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,24,1,0
26,1,0,0,0,0,0,0,18,2,0,0,0,0,0,0,0,0,0,0,20,1,0
22,1,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,16,1,0
35,11,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,28,1,0
22,1,0,0,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,16,1,0
39,16,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,32,1,0
23,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
47,17,0,2,1,0,0,0,16,3,0,1,0,0,1,0,0,0,1,0,35,1,0
35,1,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,28,1,0
20,1,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,14,1,0
41,20,0,2,0,0,0,0,14,2,0,0,0,0,0,0,0,0,0,0,31,1,0
23,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,18,1,0
30,1,0,0,0,0,0,0,22,2,0,0,0,0,0,0,0,0,0,0,24,1,0
41,11,0,0,0,0,0,0,23,3,0,0,0,0,0,0,0,0,0,0,34,1,0
27,1,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,21,1,0
37,1,0,0,0,0,0,0,29,2,0,0,0,0,0,0,1,0,0,0,31,1,0
35,11,0,0,0,0,0,0,17,4,0,0,0,0,0,0,0,0,0,0,27,1,0
27,0,0,4,0,0,0,0,20,2,0,0,0,0,0,0,0,0,2,0,18,1,0
35,0,0,0,0,0,0,0,28,2,0,0,0,0,1,0,0,0,0,0,29,1,0
56,29,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,48,1,0
35,1,0,0,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,28,1,0
55,25,0,5,1,0,0,0,13,3,0,0,0,0,0,0,0,0,1,0,40,1,0
65,35,0,4,0,0,0,0,23,3,0,0,0,0,0,0,0,0,2,0,51,1,0
46,21,0,2,0,0,0,0,18,3,0,0,0,0,0,0,0,0,0,0,35,1,0
37,13,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,30,1,0
32,1,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,26,1,0
39,12,0,0,0,0,0,0,20,3,0,0,0,0,0,0,0,0,0,0,32,1,0
33,1,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,27,1,0
55,28,0,6,0,0,0,0,20,4,0,0,0,0,0,0,0,0,0,0,35,1,0
32,1,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,26,1,0
41,12,0,0,0,0,0,0,22,2,0,0,0,0,0,0,1,0,0,0,34,1,0
42,13,0,0,0,0,0,0,22,3,0,0,0,0,1,0,0,0,0,0,34,1,0
36,12,0,0,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,29,1,0
33,1,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,27,1,0
74,38,0,6,1,0,0,0,11,3,0,0,0,0,0,0,1,0,0,0,54,1,0
32,1,0,0,0,0,0,0,24,2,0,0,0,0,0,0,0,0,0,0,26,1,0
34,8,0,0,0,0,0,0,19,2,0,0,0,0,0,0,0,0,0,0,26,1,0
44,10,0,4,0,0,0,0,27,3,0,0,0,0,0,0,0,0,0,0,33,1,0
28,1,0,0,0,0,0,0,20,2,0,0,0,0,0,0,0,0,0,0,22,1,0
36,12,0,1,0,0,0,0,17,2,0,0,0,0,0,0,0,0,0,0,27,1,0
31,8,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,0,0,0,24,1,0
19,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,14,1,0
92,14,0,6,3,0,0,0,15,4,0,0,0,0,0,0,0,0,2,0,69,1,0
66,47,0,2,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,53,1,0
21,1,0,0,0,0,0,0,13,2,0,0,0,0,0,0,0,0,0,0,15,1,0
28,0,0,0,0,0,0,0,21,2,0,0,0,0,0,0,1,0,0,0,23,1,0
33,1,0,0,0,0,0,0,25,2,0,0,0,0,0,0,0,0,0,0,27,1,0
